<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
YNDX,1,20160301,141100,981.0000000,981.0000000,981.0000000,981.0000000,92
YNDX,1,20160301,141200,981.0000000,981.0000000,981.0000000,981.0000000,100
YNDX,1,20160301,141400,981.0000000,981.0000000,981.0000000,981.0000000,9
YNDX,1,20160301,141600,981.0000000,981.0000000,981.0000000,981.0000000,177
YNDX,1,20160301,141700,981.0000000,981.0000000,981.0000000,981.0000000,5
YNDX,1,20160301,141900,980.5000000,980.5000000,980.0000000,980.0000000,69
YNDX,1,20160301,142000,980.0000000,980.0000000,980.0000000,980.0000000,4
YNDX,1,20160301,142100,980.5000000,980.5000000,980.5000000,980.5000000,2
YNDX,1,20160301,142200,981.0000000,981.0000000,981.0000000,981.0000000,150
YNDX,1,20160301,142300,981.0000000,981.0000000,981.0000000,981.0000000,20
YNDX,1,20160301,142500,981.0000000,981.0000000,981.0000000,981.0000000,15
YNDX,1,20160301,142600,981.0000000,981.0000000,981.0000000,981.0000000,101
YNDX,1,20160301,142800,981.0000000,981.0000000,981.0000000,981.0000000,1
YNDX,1,20160301,143200,981.0000000,981.5000000,981.0000000,981.5000000,77
YNDX,1,20160301,143300,981.5000000,981.5000000,981.5000000,981.5000000,55
YNDX,1,20160301,143400,981.5000000,981.5000000,981.5000000,981.5000000,13
YNDX,1,20160301,143500,981.0000000,981.0000000,981.0000000,981.0000000,3
YNDX,1,20160301,143600,981.5000000,981.5000000,981.5000000,981.5000000,51
YNDX,1,20160301,143700,981.5000000,981.5000000,981.5000000,981.5000000,50
YNDX,1,20160301,143800,981.5000000,982.0000000,981.5000000,982.0000000,70
YNDX,1,20160301,144500,982.0000000,982.0000000,982.0000000,982.0000000,30
YNDX,1,20160301,144600,982.0000000,982.0000000,981.5000000,981.5000000,5
YNDX,1,20160301,144900,981.5000000,982.0000000,981.5000000,982.0000000,116
YNDX,1,20160301,145100,981.5000000,981.5000000,981.0000000,981.0000000,21
YNDX,1,20160301,145200,981.5000000,982.0000000,981.5000000,982.0000000,201
YNDX,1,20160301,145300,982.0000000,982.0000000,981.5000000,981.5000000,153
YNDX,1,20160301,145400,981.5000000,982.0000000,981.5000000,982.0000000,66
YNDX,1,20160301,145700,982.0000000,982.0000000,982.0000000,982.0000000,60
YNDX,1,20160301,145800,981.5000000,981.5000000,981.5000000,981.5000000,68
YNDX,1,20160301,145900,981.5000000,981.5000000,981.5000000,981.5000000,10
YNDX,1,20160301,150000,981.5000000,981.5000000,981.5000000,981.5000000,50
YNDX,1,20160301,150100,981.5000000,981.5000000,981.5000000,981.5000000,1
YNDX,1,20160301,150200,981.5000000,981.5000000,981.5000000,981.5000000,70
YNDX,1,20160301,150300,981.5000000,981.5000000,981.5000000,981.5000000,55
YNDX,1,20160301,150500,981.5000000,981.5000000,981.0000000,981.0000000,46
YNDX,1,20160301,151200,981.5000000,981.5000000,981.5000000,981.5000000,300
YNDX,1,20160301,151500,981.5000000,982.0000000,981.5000000,982.0000000,25
YNDX,1,20160301,151800,982.0000000,982.0000000,982.0000000,982.0000000,120
YNDX,1,20160301,152400,982.5000000,982.5000000,982.5000000,982.5000000,50
YNDX,1,20160301,152600,982.5000000,983.0000000,982.5000000,983.0000000,90
YNDX,1,20160301,153000,982.0000000,982.0000000,982.0000000,982.0000000,1
YNDX,1,20160301,153600,982.5000000,982.5000000,982.5000000,982.5000000,44
YNDX,1,20160301,154000,982.0000000,982.5000000,982.0000000,982.5000000,50
YNDX,1,20160301,154200,982.5000000,983.0000000,982.5000000,983.0000000,50
YNDX,1,20160301,154300,983.0000000,983.5000000,983.0000000,983.5000000,8
YNDX,1,20160301,154500,983.0000000,983.5000000,983.0000000,983.5000000,4
YNDX,1,20160301,154700,983.5000000,983.5000000,983.5000000,983.5000000,65
YNDX,1,20160301,154800,983.5000000,983.5000000,983.5000000,983.5000000,43
YNDX,1,20160301,154900,983.5000000,983.5000000,983.0000000,983.0000000,151
YNDX,1,20160301,155000,983.5000000,983.5000000,983.5000000,983.5000000,100
YNDX,1,20160301,155100,983.0000000,983.0000000,983.0000000,983.0000000,1
YNDX,1,20160301,155500,983.5000000,983.5000000,983.5000000,983.5000000,100
YNDX,1,20160301,155900,983.5000000,983.5000000,983.5000000,983.5000000,50
YNDX,1,20160301,160300,983.5000000,983.5000000,983.5000000,983.5000000,50
YNDX,1,20160301,160400,983.5000000,983.5000000,983.5000000,983.5000000,170
YNDX,1,20160301,160500,983.5000000,983.5000000,983.5000000,983.5000000,223
YNDX,1,20160301,160600,983.5000000,983.5000000,983.5000000,983.5000000,100
YNDX,1,20160301,160700,983.0000000,983.0000000,981.0000000,981.0000000,5
YNDX,1,20160301,161000,983.0000000,983.0000000,983.0000000,983.0000000,2
YNDX,1,20160301,161300,983.0000000,983.0000000,983.0000000,983.0000000,200
YNDX,1,20160301,161600,983.0000000,983.0000000,983.0000000,983.0000000,50
YNDX,1,20160301,161800,982.5000000,983.0000000,982.5000000,983.0000000,50
YNDX,1,20160301,161900,982.0000000,983.0000000,982.0000000,983.0000000,33
YNDX,1,20160301,162000,982.0000000,982.0000000,982.0000000,982.0000000,26
YNDX,1,20160301,163500,982.0000000,983.0000000,982.0000000,982.5000000,269
YNDX,1,20160301,163700,983.5000000,983.5000000,983.5000000,983.5000000,50
YNDX,1,20160301,163900,983.5000000,983.5000000,982.5000000,982.5000000,18
YNDX,1,20160301,164500,982.5000000,982.5000000,982.5000000,982.5000000,3
YNDX,1,20160301,164600,982.5000000,982.5000000,982.5000000,982.5000000,235
YNDX,1,20160301,165600,982.5000000,982.5000000,982.5000000,982.5000000,5
YNDX,1,20160301,165800,981.0000000,981.0000000,981.0000000,981.0000000,1
YNDX,1,20160301,170300,981.0000000,981.0000000,981.0000000,981.0000000,32
YNDX,1,20160301,170400,981.0000000,981.0000000,981.0000000,981.0000000,50
YNDX,1,20160301,170800,981.0000000,981.0000000,981.0000000,981.0000000,14
YNDX,1,20160301,171100,983.0000000,983.0000000,983.0000000,983.0000000,90
YNDX,1,20160301,171400,981.5000000,981.5000000,980.0000000,980.0000000,400
YNDX,1,20160301,171500,980.0000000,980.0000000,980.0000000,980.0000000,59
YNDX,1,20160301,171600,980.5000000,980.5000000,980.5000000,980.5000000,9
YNDX,1,20160301,171800,981.5000000,981.5000000,979.5000000,979.5000000,205
YNDX,1,20160301,172100,980.0000000,980.0000000,980.0000000,980.0000000,9
YNDX,1,20160301,172600,980.0000000,980.0000000,980.0000000,980.0000000,51
YNDX,1,20160301,172700,980.0000000,980.0000000,979.5000000,980.0000000,91
YNDX,1,20160301,172800,979.5000000,979.5000000,979.5000000,979.5000000,59
YNDX,1,20160301,172900,979.5000000,980.0000000,977.5000000,980.0000000,641
YNDX,1,20160301,173000,980.0000000,982.5000000,980.0000000,980.0000000,95
YNDX,1,20160301,173100,979.0000000,981.5000000,977.5000000,978.0000000,1175
YNDX,1,20160301,173200,980.0000000,980.5000000,980.0000000,980.5000000,250
YNDX,1,20160301,173300,980.5000000,982.5000000,976.5000000,977.0000000,1462
YNDX,1,20160301,173400,978.0000000,978.0000000,976.5000000,976.5000000,302
YNDX,1,20160301,173500,977.0000000,978.0000000,976.0000000,978.0000000,426
YNDX,1,20160301,173600,976.5000000,976.5000000,975.0000000,975.0000000,1707
YNDX,1,20160301,173700,975.5000000,976.0000000,975.0000000,975.5000000,856
YNDX,1,20160301,173800,975.0000000,975.0000000,974.0000000,974.5000000,2608
YNDX,1,20160301,173900,974.0000000,976.0000000,974.0000000,976.0000000,380
YNDX,1,20160301,174000,974.5000000,974.5000000,973.0000000,973.5000000,789
YNDX,1,20160301,174100,974.0000000,974.0000000,972.0000000,973.0000000,1206
YNDX,1,20160301,174200,972.0000000,974.0000000,971.0000000,972.5000000,830
YNDX,1,20160301,174300,974.0000000,974.0000000,974.0000000,974.0000000,20
YNDX,1,20160301,174400,974.0000000,975.0000000,974.0000000,975.0000000,102
YNDX,1,20160301,174500,975.0000000,975.0000000,975.0000000,975.0000000,14
YNDX,1,20160301,174600,975.0000000,975.0000000,974.5000000,974.5000000,8
YNDX,1,20160301,174800,975.0000000,975.0000000,972.0000000,973.0000000,422
YNDX,1,20160301,174900,974.0000000,974.0000000,974.0000000,974.0000000,5
YNDX,1,20160301,175100,974.5000000,974.5000000,973.0000000,974.5000000,1004
YNDX,1,20160301,175200,973.0000000,973.5000000,973.0000000,973.5000000,14
YNDX,1,20160301,175300,974.5000000,975.5000000,974.5000000,975.5000000,114
YNDX,1,20160301,175400,974.0000000,977.5000000,974.0000000,975.5000000,163
YNDX,1,20160301,175600,976.5000000,976.5000000,976.0000000,976.5000000,60
YNDX,1,20160301,175700,977.0000000,978.5000000,977.0000000,978.5000000,268
YNDX,1,20160301,175800,979.0000000,979.0000000,979.0000000,979.0000000,1
YNDX,1,20160301,175900,979.0000000,979.0000000,979.0000000,979.0000000,93
YNDX,1,20160301,180000,979.0000000,979.0000000,978.0000000,978.0000000,105
YNDX,1,20160301,180100,979.0000000,980.5000000,979.0000000,979.5000000,586
YNDX,1,20160301,180200,979.5000000,979.5000000,979.5000000,979.5000000,60
YNDX,1,20160301,180300,980.5000000,980.5000000,980.0000000,980.0000000,58
YNDX,1,20160301,180400,980.0000000,983.5000000,980.0000000,983.5000000,1249
YNDX,1,20160301,180500,983.0000000,983.0000000,983.0000000,983.0000000,39
YNDX,1,20160301,180600,983.5000000,984.0000000,983.0000000,984.0000000,2059
YNDX,1,20160301,180700,983.5000000,984.0000000,983.5000000,984.0000000,217
YNDX,1,20160301,180800,984.0000000,985.0000000,984.0000000,985.0000000,357
YNDX,1,20160301,180900,984.5000000,986.5000000,984.5000000,986.5000000,1907
YNDX,1,20160301,181000,986.5000000,986.5000000,985.0000000,985.0000000,130
YNDX,1,20160301,181100,986.0000000,987.5000000,985.5000000,986.0000000,274
YNDX,1,20160301,181200,985.5000000,988.5000000,985.5000000,988.5000000,675
YNDX,1,20160301,181300,987.5000000,988.0000000,986.5000000,986.5000000,69
YNDX,1,20160301,181400,987.5000000,988.0000000,987.5000000,988.0000000,52
YNDX,1,20160301,181500,988.0000000,989.0000000,988.0000000,989.0000000,2503
YNDX,1,20160301,181600,989.0000000,990.0000000,988.5000000,990.0000000,1574
YNDX,1,20160301,181700,990.0000000,990.0000000,988.5000000,989.5000000,2638
YNDX,1,20160301,181800,990.0000000,990.5000000,990.0000000,990.5000000,100
YNDX,1,20160301,181900,990.0000000,991.0000000,989.5000000,989.5000000,360
YNDX,1,20160301,182000,989.5000000,989.5000000,989.5000000,989.5000000,212
YNDX,1,20160301,182100,989.5000000,989.5000000,989.5000000,989.5000000,138
YNDX,1,20160301,182200,989.0000000,990.5000000,989.0000000,990.5000000,35
YNDX,1,20160301,182400,990.5000000,991.0000000,989.5000000,991.0000000,201
YNDX,1,20160301,182500,989.5000000,990.5000000,989.0000000,990.5000000,226
YNDX,1,20160301,182600,990.5000000,990.5000000,990.5000000,990.5000000,285
YNDX,1,20160301,182700,990.5000000,990.5000000,990.5000000,990.5000000,277
YNDX,1,20160301,182800,990.5000000,990.5000000,990.5000000,990.5000000,195
YNDX,1,20160301,182900,990.5000000,991.0000000,990.5000000,991.0000000,5
YNDX,1,20160301,183000,991.0000000,991.5000000,990.5000000,991.5000000,294
YNDX,1,20160301,183100,991.0000000,991.5000000,991.0000000,991.0000000,8
YNDX,1,20160301,183200,990.5000000,990.5000000,990.5000000,990.5000000,87
YNDX,1,20160301,183300,990.0000000,990.0000000,988.5000000,988.5000000,128
YNDX,1,20160301,183400,989.0000000,990.0000000,989.0000000,990.0000000,222
YNDX,1,20160301,183600,988.5000000,988.5000000,988.5000000,988.5000000,72
YNDX,1,20160301,183700,988.5000000,988.5000000,988.5000000,988.5000000,10
YNDX,1,20160301,183800,988.0000000,988.0000000,988.0000000,988.0000000,24
YNDX,1,20160301,183900,988.0000000,989.0000000,988.0000000,989.0000000,144
YNDX,1,20160301,184000,989.0000000,989.0000000,987.5000000,988.5000000,148
YNDX,1,20160301,184600,989.5000000,989.5000000,989.5000000,989.5000000,132
YNDX,1,20160302,100100,993.0000000,994.5000000,990.5000000,990.5000000,331
YNDX,1,20160302,100200,990.5000000,990.5000000,990.0000000,990.0000000,173
YNDX,1,20160302,100300,990.0000000,991.0000000,990.0000000,990.5000000,66
YNDX,1,20160302,100400,990.5000000,990.5000000,990.0000000,990.0000000,161
YNDX,1,20160302,100600,990.0000000,991.0000000,986.5000000,988.0000000,236
YNDX,1,20160302,100700,988.0000000,990.0000000,988.0000000,990.0000000,54
YNDX,1,20160302,100800,990.0000000,990.0000000,990.0000000,990.0000000,21
YNDX,1,20160302,100900,990.5000000,991.0000000,990.5000000,991.0000000,60
YNDX,1,20160302,101000,991.0000000,991.0000000,991.0000000,991.0000000,2
YNDX,1,20160302,101100,991.0000000,992.0000000,991.0000000,992.0000000,608
YNDX,1,20160302,101200,992.5000000,993.5000000,992.5000000,993.5000000,130
YNDX,1,20160302,101300,993.0000000,993.0000000,992.0000000,992.0000000,145
YNDX,1,20160302,101400,992.5000000,995.5000000,992.0000000,992.0000000,1476
YNDX,1,20160302,101500,994.5000000,994.5000000,994.5000000,994.5000000,12
YNDX,1,20160302,101600,994.5000000,994.5000000,992.0000000,994.5000000,63
YNDX,1,20160302,101800,994.5000000,994.5000000,994.5000000,994.5000000,10
YNDX,1,20160302,102000,993.0000000,993.0000000,993.0000000,993.0000000,3
YNDX,1,20160302,102100,992.5000000,992.5000000,992.0000000,992.0000000,205
YNDX,1,20160302,102200,992.5000000,992.5000000,992.5000000,992.5000000,1
YNDX,1,20160302,102300,992.5000000,992.5000000,992.5000000,992.5000000,1
YNDX,1,20160302,102400,992.5000000,992.5000000,991.5000000,991.5000000,8
YNDX,1,20160302,102500,991.5000000,991.5000000,991.5000000,991.5000000,7
YNDX,1,20160302,102600,991.5000000,991.5000000,991.5000000,991.5000000,53
YNDX,1,20160302,103000,992.0000000,992.0000000,991.5000000,991.5000000,29
YNDX,1,20160302,103300,991.5000000,991.5000000,991.5000000,991.5000000,26
YNDX,1,20160302,103400,992.0000000,992.0000000,992.0000000,992.0000000,1
YNDX,1,20160302,103500,991.5000000,992.5000000,990.5000000,992.5000000,160
YNDX,1,20160302,103600,991.5000000,991.5000000,991.5000000,991.5000000,48
YNDX,1,20160302,103700,991.0000000,991.0000000,991.0000000,991.0000000,5
YNDX,1,20160302,103800,991.5000000,991.5000000,991.5000000,991.5000000,10
YNDX,1,20160302,104200,991.5000000,991.5000000,991.5000000,991.5000000,50
YNDX,1,20160302,104300,991.5000000,993.0000000,991.5000000,993.0000000,100
YNDX,1,20160302,104400,992.5000000,993.0000000,992.5000000,993.0000000,50
YNDX,1,20160302,104500,993.0000000,993.0000000,993.0000000,993.0000000,8
YNDX,1,20160302,104600,993.0000000,993.0000000,993.0000000,993.0000000,125
YNDX,1,20160302,104700,992.0000000,992.0000000,992.0000000,992.0000000,17
YNDX,1,20160302,105100,991.0000000,991.0000000,991.0000000,991.0000000,2
YNDX,1,20160302,105200,991.0000000,991.0000000,990.5000000,990.5000000,38
YNDX,1,20160302,105300,990.5000000,990.5000000,990.5000000,990.5000000,1
YNDX,1,20160302,105400,990.5000000,990.5000000,990.5000000,990.5000000,110
YNDX,1,20160302,105700,992.0000000,993.0000000,992.0000000,993.0000000,107
YNDX,1,20160302,110000,991.0000000,993.0000000,991.0000000,993.0000000,2
YNDX,1,20160302,110200,992.0000000,992.0000000,992.0000000,992.0000000,35
YNDX,1,20160302,110300,992.5000000,992.5000000,992.5000000,992.5000000,50
YNDX,1,20160302,110400,992.5000000,992.5000000,992.5000000,992.5000000,50
YNDX,1,20160302,110700,992.5000000,992.5000000,992.5000000,992.5000000,52
YNDX,1,20160302,111000,991.0000000,992.0000000,990.5000000,992.0000000,123
YNDX,1,20160302,111300,990.0000000,990.0000000,990.0000000,990.0000000,15
